transaction_id,amount_usd,hour_of_day,txn_velocity_1h,account_age_days,failed_logins_7d,chargebacks_90d,country_mismatch,is_international,device_risk_score,ip_risk_score,merchant_risk_score,fraud
1980,23.63,4,3,3437,0,0,0,0,31.0,10.4,36.5,0
1981,41.6,13,1,1580,0,0,0,1,49.2,21.3,11.2,0
1982,41.93,3,2,2408,1,0,0,0,27.1,32.0,54.4,0
1983,8.03,0,1,2605,0,0,0,0,33.2,0.1,0.0,0
1984,22.5,0,3,3122,1,0,0,0,28.1,23.4,0.0,0
1985,11.12,5,0,2869,0,0,0,0,55.0,16.7,25.9,0
1986,6.6,13,2,784,0,0,0,0,20.5,0.0,22.5,0
1987,28.79,4,1,1800,0,0,0,0,16.7,33.5,45.1,0
1988,41.69,20,1,345,2,0,0,1,33.0,0.0,27.7,0
1989,17.28,20,0,1171,1,0,0,0,,0.0,7.8,0
1990,44.52,20,1,3265,0,0,0,1,48.3,26.1,36.1,0
1991,46.54,1,2,2871,0,0,0,0,50.4,30.4,43.1,0
1992,31.89,6,2,2947,1,1,0,0,39.3,0.0,38.2,0
1993,19.91,2,3,3382,1,0,1,1,11.4,49.4,35.3,0
1994,50.73,11,1,3410,0,0,0,0,5.6,0.0,18.4,0
1995,121.52,12,2,694,1,0,0,0,36.6,15.2,12.7,0
1996,5.77,20,1,2631,0,0,0,0,25.5,0.0,41.8,0
1997,53.27,22,1,1873,0,0,0,0,27.4,18.1,33.8,0
1998,11.81,3,0,682,1,0,0,1,22.3,34.3,43.2,0
1999,58.58,21,0,1287,0,0,0,0,36.1,31.2,37.4,0
2000,66.03,10,1,134,0,1,0,0,27.0,15.1,38.9,0
2001,21.58,8,0,3283,0,0,0,0,16.4,10.4,48.6,0
2002,21.14,9,1,1997,0,0,0,0,,32.4,30.5,0
2003,29.45,23,2,2473,0,0,0,0,13.2,21.3,50.9,0
2004,32.94,22,1,121,0,0,0,0,20.3,31.2,7.5,0
2005,25.47,12,2,1940,1,0,0,0,10.0,10.8,46.0,0
2006,74.48,15,3,1744,0,0,0,0,21.5,31.3,33.2,0
2007,8.54,12,1,3595,2,0,0,0,10.6,36.2,15.8,0
2008,20.04,18,2,2373,1,0,0,0,8.8,30.2,66.0,0
2009,50.42,12,0,2850,0,0,0,0,18.7,10.7,38.9,0
2010,23.8,21,1,704,0,0,0,0,20.3,52.8,17.4,0
2011,24.56,3,1,2289,1,0,0,0,25.3,30.5,34.5,0
2012,23.53,6,1,2347,0,0,0,0,8.5,0.0,58.2,0
2013,64.14,21,3,1142,1,0,0,0,27.5,52.7,55.2,0
2014,52.21,2,0,1207,0,1,0,0,37.1,16.0,17.8,0
2015,10.37,18,3,47,0,0,0,0,8.1,26.7,36.4,0
2016,12.05,20,1,3440,1,0,0,0,0.0,39.8,23.5,0
2017,21.5,22,0,2914,0,0,1,0,21.3,16.4,16.6,0
2018,26.83,14,2,3529,1,0,0,0,26.0,3.1,13.9,0
2019,,18,1,2750,2,0,0,0,13.6,5.0,31.1,0
2020,27.28,15,2,3145,0,0,0,0,17.9,4.4,15.8,0
2021,86.26,19,4,2130,1,0,0,1,38.5,56.0,18.1,0
2022,133.24,8,1,2882,1,1,0,1,14.3,0.0,34.5,0
2023,14.97,3,1,2034,0,0,0,0,24.3,38.8,38.9,0
2024,34.38,20,1,3121,1,0,0,0,48.1,36.8,48.0,0
2025,68.46,6,3,3399,2,0,0,1,26.5,15.4,56.8,0
2026,36.22,20,3,426,1,0,0,0,,0.0,63.1,0
2027,39.6,16,5,1812,0,0,0,0,31.8,0.3,5.2,0
2028,20.87,16,1,2770,0,0,0,0,3.2,0.0,0.0,0
2029,19.36,20,1,2368,0,0,0,0,16.8,21.6,22.2,0
2030,35.48,9,1,3015,0,0,0,0,37.8,0.0,10.2,0
2031,66.84,12,2,2863,2,1,0,0,23.2,18.9,0.0,0
2032,13.01,5,1,3165,0,0,0,1,20.0,0.0,15.2,0
2033,26.91,11,1,502,0,0,0,0,10.6,14.1,10.1,0
2034,127.48,20,2,83,0,0,0,1,10.3,18.1,,0
2035,25.83,3,0,476,1,0,0,0,34.8,21.6,23.8,0
2036,34.53,2,1,2573,0,0,0,1,26.6,10.2,23.6,0
2037,57.32,6,2,1468,0,0,0,0,55.3,0.0,36.9,0
2038,47.83,12,1,516,0,0,0,0,12.1,25.2,42.7,0
2039,26.69,15,3,3642,0,0,0,0,22.8,23.3,45.6,0
2040,25.41,10,0,2296,0,0,0,0,24.3,17.5,51.8,0
2041,102.54,5,0,1251,0,0,0,0,39.7,7.0,27.0,0
2042,14.22,0,1,2093,0,0,0,0,24.2,0.1,34.0,0
2043,10.25,22,3,3449,0,0,0,0,0.0,33.3,52.8,0
2044,73.8,4,0,1266,0,1,0,0,48.5,42.9,42.7,0
2045,83.22,10,1,1102,2,0,0,0,10.0,,27.8,0
2046,14.02,15,4,170,0,0,0,0,22.4,13.5,47.6,0
2047,61.48,18,1,443,0,0,0,0,10.7,0.0,51.6,0
2048,40.78,18,2,2003,0,0,0,0,4.0,32.2,54.3,0
2049,27.96,13,1,2283,0,0,0,0,35.4,36.5,57.7,0
2050,33.46,14,2,1495,0,0,0,0,35.1,19.7,29.6,0
2051,134.79,14,1,3100,1,0,0,0,,2.1,22.0,0
2052,55.94,19,2,3258,0,0,0,0,0.0,0.0,0.0,0
2053,49.51,8,1,53,0,0,0,0,29.7,43.3,48.0,0
2054,46.98,4,0,955,1,0,0,0,8.8,0.0,41.2,0
2055,19.24,12,0,255,0,0,0,0,6.5,9.8,43.8,0
2056,24.06,0,1,3485,0,0,0,1,49.3,56.6,58.9,0
2057,27.64,14,0,2384,0,0,0,0,24.4,0.0,39.9,0
2058,15.36,4,0,1782,0,0,0,0,37.8,5.1,14.9,0
2059,47.41,23,0,3284,0,0,0,0,30.9,2.5,59.2,0
2060,77.96,2,1,2465,0,0,0,0,15.6,23.7,38.8,1
2061,28.79,19,4,242,0,0,0,0,33.3,21.5,51.9,0
2062,16.13,9,3,937,0,0,0,0,43.2,25.5,51.9,0
2063,16.52,3,0,3390,1,0,0,0,27.8,24.4,52.0,0
2064,111.39,6,3,978,1,0,1,0,0.5,11.7,38.4,0
2065,19.44,15,0,299,0,0,0,1,15.0,0.0,52.5,0
2066,11.69,23,1,1048,0,0,0,1,28.0,11.7,32.6,0
2067,9.45,12,2,1503,0,1,0,0,,45.3,44.7,0
2068,21.28,2,2,399,2,0,0,0,38.6,18.7,6.3,0
2069,82.13,20,0,2175,0,0,0,1,32.4,29.3,40.2,0
2070,84.49,0,0,3202,0,0,0,1,30.9,43.7,45.7,0
2071,49.87,22,0,993,0,0,1,0,31.7,31.3,31.2,0
2072,17.2,20,1,2218,0,0,0,0,6.2,5.2,0.0,0
2073,60.2,4,1,1932,0,1,0,0,21.0,0.0,20.8,0
2074,26.66,4,2,1975,0,0,0,1,7.4,15.7,7.6,0
2075,50.79,20,3,1037,0,0,0,0,26.5,36.2,50.7,0
2076,178.39,2,2,2632,0,0,0,0,24.7,26.5,33.1,0
2077,26.1,17,0,450,0,0,0,1,33.4,9.9,19.0,0
2078,10.52,0,2,2124,0,1,0,0,56.2,0.0,27.9,0
2079,144.34,16,0,8,0,0,0,1,20.0,39.6,12.9,0
2080,27.62,19,0,1375,0,0,0,0,17.3,25.1,0.9,0
2081,27.21,22,0,3436,1,0,0,0,20.1,2.7,8.3,0
2082,8.49,7,2,3020,1,0,0,1,40.4,19.9,41.3,0
2083,57.38,13,0,332,0,0,1,1,0.0,42.2,17.6,0
2084,73.47,2,3,2051,0,0,0,1,2.5,31.1,36.3,0
2085,38.85,1,0,807,2,0,0,0,,0.0,24.0,0
2086,76.14,16,2,2834,0,0,0,0,13.5,0.0,16.9,0
2087,23.14,22,2,860,0,0,0,1,16.1,0.0,3.7,0
2088,93.71,15,6,2594,1,0,0,0,32.5,11.0,51.5,0
2089,59.27,3,1,1730,0,0,0,0,49.0,35.7,5.2,0
2090,131.0,9,0,1324,0,0,0,0,41.6,26.6,24.3,0
2091,8.39,2,0,546,0,0,0,0,22.8,66.1,64.8,1
2092,11.75,1,1,276,1,0,0,1,0.3,17.3,32.4,0
2093,65.15,19,1,2395,2,0,0,0,35.1,27.3,39.2,0
2094,43.28,7,1,565,0,0,0,1,40.5,48.7,33.8,0
2095,15.39,23,0,1063,0,0,0,0,22.4,7.3,39.2,0
2096,34.64,16,0,1530,0,0,0,1,24.7,50.1,47.0,0
2097,67.67,20,1,1633,0,0,0,0,19.1,2.3,30.4,0
2098,80.24,16,2,3059,0,0,1,0,25.2,38.3,49.6,0
2099,39.97,5,1,2325,0,0,0,1,45.5,36.1,0.0,0
2100,34.9,15,2,3390,2,0,0,1,46.6,0.0,24.9,0
2101,47.22,3,2,2659,1,0,0,0,37.4,7.5,20.9,0
2102,31.22,5,0,1704,2,0,0,0,59.5,6.8,28.2,0
2103,149.67,19,1,142,1,0,0,0,32.4,9.2,23.6,0
2104,23.04,8,2,2620,0,1,0,0,25.1,57.5,14.7,0
2105,32.86,3,0,2425,0,1,0,0,49.2,18.8,24.4,0
2106,27.83,17,4,1509,0,1,1,1,13.1,28.8,19.6,0
2107,112.19,1,1,2638,1,0,0,1,35.3,0.0,43.8,0
2108,21.15,19,0,558,1,0,1,0,,0.0,42.9,0
2109,65.69,12,3,286,1,0,0,0,39.7,30.6,24.1,0
2110,30.92,20,0,1642,0,0,0,1,45.9,61.6,19.6,0
2111,22.49,3,1,163,0,0,1,0,16.7,26.4,32.8,0
2112,6.08,10,0,1024,0,0,0,0,24.9,26.2,46.5,0
2113,30.73,1,0,524,0,0,0,1,0.0,19.0,34.7,0
2114,,21,1,1036,1,1,1,0,23.2,29.7,24.2,0
2115,18.45,18,0,332,0,0,1,0,11.9,11.9,35.4,0
2116,3.09,20,2,62,0,0,0,0,23.6,23.0,13.3,0
2117,40.6,20,1,1482,0,0,0,0,42.8,0.0,51.1,0
2118,12.25,23,2,3250,0,0,0,1,22.6,26.2,16.5,0
2119,7.67,3,0,3142,2,0,0,0,4.6,2.0,49.9,0
2120,20.84,1,1,697,0,0,0,1,4.2,18.6,42.7,0
2121,10.81,16,2,366,0,0,0,1,18.3,16.7,39.7,0
2122,72.74,7,1,1546,2,0,0,0,31.1,11.7,45.9,0
2123,37.06,3,2,2222,1,0,0,1,25.9,33.5,7.7,0
2124,51.19,15,1,2765,1,0,0,1,25.6,29.8,55.9,0
2125,18.75,8,1,947,0,0,0,0,33.1,1.6,49.3,0
2126,28.54,15,1,2472,0,0,0,1,29.3,38.0,77.1,0
2127,19.74,20,0,1097,0,0,0,0,20.1,0.0,18.7,0
2128,37.91,11,1,288,0,0,0,0,23.1,28.7,35.8,0
2129,5.08,20,0,1396,1,0,0,0,14.7,29.2,45.8,0
2130,29.35,2,0,643,2,0,0,0,12.1,31.8,18.1,0
2131,68.67,2,1,2649,1,1,1,0,29.9,1.6,22.0,0
2132,117.28,20,1,2702,1,0,0,0,28.1,41.2,40.4,0
2133,58.38,20,4,1594,0,0,0,1,22.9,30.1,55.1,0
2134,33.66,9,2,2567,2,0,0,0,18.3,35.2,36.5,0
2135,7.66,16,2,2771,0,0,0,0,31.8,14.0,75.5,0
2136,33.82,4,1,467,0,0,0,0,19.4,0.0,41.4,0
2137,6.22,13,1,95,0,0,0,0,34.3,0.0,28.9,0
2138,14.58,2,0,2364,1,0,0,0,0.0,34.7,0.0,0
2139,25.25,13,1,1186,0,0,0,0,50.6,17.6,33.5,0
2140,23.95,14,2,1113,0,0,0,0,10.0,38.0,8.1,0
2141,60.52,17,1,258,0,0,0,1,7.4,56.0,50.1,0
2142,23.78,6,1,1699,0,1,0,1,0.0,28.9,63.0,0
2143,10.85,6,0,788,0,0,0,0,32.3,18.5,42.4,0
2144,20.16,17,0,3617,0,0,0,0,26.0,53.9,29.5,0
2145,16.2,5,2,2634,0,0,0,0,0.0,17.7,17.0,0
2146,70.73,3,0,3070,1,0,0,1,24.5,0.0,40.6,0
2147,,14,0,491,0,0,1,1,17.3,40.3,39.1,0
2148,20.05,6,0,1710,0,0,0,1,0.4,44.5,46.6,0
2149,61.72,16,2,908,0,0,0,0,27.4,15.9,28.2,0
2150,14.93,9,0,1733,0,0,0,0,12.2,39.4,0.0,0
2151,40.28,2,0,1542,2,0,0,1,20.1,0.0,21.8,0
2152,30.36,9,0,362,1,1,0,0,1.5,31.3,45.3,0
2153,22.57,16,1,3630,0,0,1,0,10.1,26.7,41.9,0
2154,7.27,9,1,1160,0,0,0,1,36.8,36.2,6.2,0
2155,30.38,11,0,521,0,0,0,1,45.1,24.3,64.5,0
2156,19.57,12,1,709,0,0,0,1,3.4,51.0,44.4,0
2157,37.18,4,0,3189,0,0,0,0,9.1,1.8,14.8,0
2158,9.25,16,2,304,0,0,0,0,36.7,0.0,37.0,0
2159,45.14,10,0,1065,0,1,1,0,22.1,50.9,19.6,0
2160,50.31,5,2,3201,0,0,0,1,16.0,20.7,42.3,0
2161,91.23,22,1,1163,1,0,0,0,13.9,9.9,65.6,0
2162,20.17,6,0,2902,0,0,0,0,26.3,0.0,57.2,0
2163,17.02,9,2,1698,0,0,0,0,35.6,0.0,47.2,0
2164,61.26,23,0,1057,1,0,0,0,42.8,17.6,43.6,0
2165,12.86,15,0,1498,0,0,0,1,47.0,18.4,56.9,0
2166,14.96,15,1,1647,0,0,0,1,0.0,21.9,30.5,0
2167,23.23,0,3,3015,1,1,0,0,10.5,18.9,24.4,0
2168,12.0,3,1,3445,0,0,0,0,25.8,,29.9,0
2169,94.19,3,2,2437,0,1,0,1,39.0,41.4,20.3,0
2170,64.24,12,0,214,0,0,0,1,23.5,0.0,34.4,0
2171,5.24,12,0,2467,0,0,0,1,22.7,15.0,17.8,0
2172,5.36,7,1,3459,0,0,0,0,47.6,7.1,22.5,0
2173,17.75,12,0,283,1,0,0,0,51.3,32.1,42.9,0
2174,44.55,19,0,2061,0,0,0,0,3.3,58.2,45.0,0
2175,51.6,4,1,2158,1,0,0,0,50.6,19.9,22.1,0
2176,92.41,0,0,26,0,1,0,0,0.0,0.0,27.4,0
2177,37.57,6,3,1917,0,0,0,0,17.5,27.5,48.2,0
2178,12.72,19,2,1868,0,0,0,1,4.0,27.3,39.6,0
2179,41.86,0,0,3010,0,1,0,0,35.8,40.5,4.7,0
2180,11.84,5,2,3531,0,0,0,0,37.9,21.4,10.9,0
2181,15.32,5,0,100,1,0,0,0,20.3,25.2,19.6,0
2182,8.27,6,0,176,2,0,0,1,35.4,2.8,11.8,0
2183,14.54,10,2,272,0,0,0,1,18.6,0.0,35.0,0
2184,18.16,10,2,37,0,0,0,0,7.1,0.4,66.4,0
2185,18.9,16,0,1055,0,1,0,0,34.1,10.1,9.3,0
2186,123.44,17,2,1356,2,0,0,0,44.5,21.1,42.9,0
2187,32.36,13,1,3565,0,0,0,1,0.0,0.0,24.5,0
2188,39.57,12,0,1159,0,0,1,0,36.3,28.1,52.9,0
2189,33.95,0,0,1055,1,0,0,0,34.6,29.5,7.4,0
2190,106.37,9,0,228,0,1,0,0,14.1,14.2,17.4,0
2191,14.0,8,1,1583,0,0,0,0,0.0,57.8,31.9,0
2192,54.61,18,0,1817,0,0,0,1,26.8,0.0,44.5,0
2193,15.12,18,1,2841,2,0,0,0,32.1,42.5,25.5,0
2194,26.82,17,0,3365,1,0,0,1,0.0,3.9,24.4,0
2195,44.52,20,0,2077,1,0,0,0,45.3,12.3,45.2,0
2196,10.17,11,1,1244,0,1,0,0,8.2,26.0,2.1,0
2197,21.99,21,1,2869,0,0,0,0,33.0,0.0,22.7,0
2198,30.1,17,1,1677,1,0,0,0,35.9,22.0,36.1,0
2199,44.86,3,1,1860,0,0,0,0,8.0,14.6,33.4,0
2200,25.05,18,2,3251,1,0,0,0,25.4,14.8,31.1,0
2201,286.0,11,4,3235,1,0,0,1,40.1,2.3,32.7,0
2202,135.04,15,2,80,0,0,0,1,14.9,4.9,38.4,0
2203,5.15,6,0,3154,1,1,0,0,43.8,24.9,8.3,0
2204,32.93,6,1,1189,1,1,0,0,24.8,53.4,5.6,0
2205,46.67,2,0,142,0,0,0,0,20.4,28.5,29.5,0
2206,39.4,22,0,3322,0,0,0,0,26.4,13.6,11.3,0
2207,91.15,10,0,2179,0,0,0,1,14.0,53.3,36.4,0
2208,3.04,17,2,3476,0,0,0,0,32.1,36.5,19.3,0
2209,12.68,14,0,2798,0,0,0,1,0.0,9.4,1.7,0
2210,102.91,0,1,750,1,0,0,1,15.1,0.0,23.4,0
2211,79.2,14,2,1404,1,0,0,0,16.7,32.0,23.8,0
2212,186.49,16,1,366,0,0,0,0,29.1,11.5,26.0,0
2213,112.6,22,3,934,0,0,0,1,3.3,18.5,55.5,0
2214,10.73,16,1,2780,0,0,1,0,33.6,29.4,12.2,0
2215,68.57,9,0,1884,0,0,0,0,28.8,15.2,32.2,0
2216,23.9,19,0,867,0,0,0,0,15.9,14.9,17.6,0
2217,35.41,3,1,2800,1,0,0,0,28.1,16.5,32.1,0
2218,31.34,4,1,2826,0,0,0,0,22.5,26.3,54.4,0
2219,20.63,4,0,3606,0,0,0,0,39.0,21.0,72.0,0
2220,20.03,4,1,354,2,0,0,0,17.2,12.7,19.6,0
2221,55.7,23,4,2655,1,0,0,0,13.9,20.9,31.4,0
2222,19.39,16,3,794,0,0,0,0,20.3,56.4,33.1,0
2223,35.61,3,2,3101,0,0,0,0,36.0,,24.1,0
2224,44.17,10,1,3397,0,0,0,0,33.4,7.5,22.9,0
2225,19.56,19,0,1733,0,0,0,1,28.7,16.9,0.0,0
2226,23.85,12,0,631,1,0,0,0,10.4,29.4,27.5,0
2227,75.25,10,2,2536,2,0,0,1,0.0,27.9,55.3,0
2228,7.69,23,2,2742,0,0,0,1,9.8,0.0,18.4,0
2229,17.49,1,2,98,0,0,0,0,40.4,48.2,32.7,0
2230,10.27,10,0,312,1,1,0,1,26.0,35.0,2.4,0
2231,35.65,19,1,687,0,0,0,0,17.4,14.6,32.7,0
2232,260.63,3,1,3169,0,0,0,0,7.2,67.5,48.7,0
2233,11.21,23,0,1413,0,0,0,0,27.8,23.0,41.5,0
2234,79.95,5,0,2482,1,0,0,0,30.4,18.4,25.6,1
2235,93.35,14,0,2996,1,0,0,0,38.1,4.7,11.5,0
2236,5.42,23,3,784,0,0,0,0,52.8,0.0,32.5,0
2237,10.24,3,2,3261,0,0,0,0,51.3,20.2,41.8,0
2238,29.46,0,1,3058,0,0,0,1,0.0,24.9,22.5,0
2239,13.6,0,2,3141,1,0,0,0,46.0,27.6,22.8,0
2240,,21,0,328,0,0,0,0,25.0,31.5,54.4,0
2241,89.39,17,0,3081,1,0,0,0,39.2,7.0,50.9,0
2242,52.65,6,1,605,0,0,0,1,39.9,0.0,26.6,0
2243,,6,0,2440,0,0,1,0,38.2,29.8,43.2,0
2244,47.18,18,0,2465,0,0,0,0,41.6,8.0,14.0,0
2245,39.7,2,1,2774,0,0,0,0,24.7,54.8,59.0,0
2246,10.87,11,1,1607,0,0,0,0,9.9,10.5,15.8,0
2247,18.51,19,1,3282,0,0,0,0,0.0,30.3,3.7,0
2248,43.57,12,3,266,0,1,0,0,22.3,0.0,38.4,0
2249,28.37,14,3,1868,0,0,0,0,19.7,35.1,0.0,1
2250,38.78,1,2,2287,1,0,0,0,21.4,39.0,51.8,0
2251,61.07,4,0,667,0,0,0,0,30.8,42.5,47.9,0
2252,4.33,14,2,1048,1,0,0,0,20.6,18.3,21.2,0
2253,98.04,9,2,3566,0,0,0,0,37.8,0.0,28.2,0
2254,6.51,16,0,1163,0,0,0,0,9.2,20.1,45.0,0
2255,30.24,1,0,2788,0,0,0,1,36.9,0.9,51.6,0
2256,33.87,7,2,909,0,0,0,0,26.3,0.0,45.6,0
2257,26.65,3,1,951,1,1,0,0,4.6,10.2,39.3,0
2258,34.82,4,2,1716,2,0,1,1,15.2,10.2,0.0,0
2259,19.1,20,2,294,1,0,0,0,19.4,,38.7,0
2260,16.69,16,2,1263,1,0,0,1,30.5,20.8,30.2,0
2261,27.54,7,1,231,0,0,1,0,29.1,17.9,19.3,0
2262,34.37,5,1,2334,0,0,0,0,38.3,16.8,57.8,0
2263,17.25,5,1,1561,0,0,0,0,43.2,0.0,22.8,0
2264,38.6,16,1,1656,0,0,0,1,9.3,46.7,25.7,0
2265,14.95,19,1,2061,0,0,0,0,49.0,12.1,39.9,0
2266,18.64,10,1,1054,2,0,0,0,22.8,20.1,24.9,0
2267,24.58,1,1,1418,0,0,0,1,6.1,8.4,25.8,0
2268,42.56,12,4,3267,1,0,1,0,4.0,40.8,43.4,0
2269,,15,2,1978,0,1,0,1,30.1,10.9,25.8,0
2270,40.68,0,1,628,0,0,0,0,43.4,36.7,52.3,0
2271,107.94,11,2,1168,0,0,0,0,9.5,18.5,50.1,0
2272,,9,2,932,0,0,0,0,31.8,17.3,0.0,0
2273,84.14,16,0,1387,0,0,1,0,7.0,18.0,39.1,0
2274,10.31,5,2,3258,1,0,1,0,34.3,27.1,14.3,0
2275,49.8,13,2,3456,0,0,0,0,10.4,31.4,34.6,0
2276,25.42,0,2,3130,0,0,0,0,61.2,16.0,27.0,0
2277,160.31,12,1,2193,1,2,1,0,41.8,16.6,45.3,0
2278,19.74,12,0,278,0,1,0,0,35.5,14.0,41.6,0
2279,15.23,8,1,1059,0,0,0,0,32.7,44.7,15.0,0
2280,68.83,0,2,1262,2,0,0,0,46.5,53.6,7.6,0
2281,41.17,23,1,2765,1,0,1,0,10.9,14.6,29.4,0
2282,31.47,7,1,1227,0,0,0,0,31.6,12.4,59.6,0
2283,4.29,11,1,1840,0,0,0,1,4.6,4.3,39.6,0
2284,40.58,2,1,3125,2,0,0,1,13.5,16.0,15.1,0
2285,27.12,9,1,1861,0,1,0,0,9.6,3.5,13.4,0
2286,31.61,16,1,291,0,0,0,0,54.4,5.4,56.9,0
2287,15.81,22,1,1747,0,0,0,0,26.4,44.3,0.0,0
2288,,2,3,258,0,1,0,0,24.5,8.8,9.3,0
2289,29.11,20,2,2249,0,0,0,0,16.3,40.2,38.8,0
2290,24.16,19,1,1969,0,0,0,0,0.0,11.1,10.5,0
2291,8.44,19,0,1287,0,0,0,0,40.9,17.5,27.9,0
2292,25.04,10,1,1921,0,0,0,0,19.5,34.0,8.9,0
2293,12.22,12,0,755,1,0,0,1,24.1,16.3,51.5,0
2294,87.43,11,3,1269,0,0,0,0,50.4,25.8,58.7,0
2295,35.68,23,3,3483,0,0,0,0,29.6,0.0,8.9,0
2296,18.02,19,0,671,0,0,0,0,8.3,4.7,2.3,0
2297,25.26,14,0,2475,0,0,0,0,13.2,15.1,24.7,0
2298,93.24,1,1,457,0,0,0,0,30.3,26.9,13.4,0
2299,32.67,5,4,2428,0,0,0,1,25.4,21.1,26.8,0
2300,28.9,9,2,119,0,0,0,0,36.0,12.4,40.3,0
2301,128.97,10,1,2754,0,0,0,0,26.0,41.7,35.6,0
2302,39.27,5,0,1949,0,0,0,0,38.3,33.9,66.1,0
2303,60.2,16,0,1736,1,0,0,1,40.8,36.6,54.0,0
2304,22.03,11,1,1888,0,1,0,0,,8.6,74.3,0
2305,21.52,13,1,2265,0,0,0,1,32.6,7.8,55.5,0
2306,,19,2,637,0,0,0,0,19.5,17.7,33.1,0
2307,28.09,17,1,1136,0,0,0,0,29.4,52.5,32.9,0
2308,38.89,19,1,2651,0,0,0,0,50.9,21.4,48.9,0
2309,27.7,9,2,1257,0,0,0,0,20.7,17.2,15.4,0
2310,29.18,5,0,459,0,0,1,0,7.2,0.4,40.6,0
2311,26.23,13,0,1214,0,0,0,0,25.3,25.9,58.9,0
2312,10.19,12,0,2561,0,0,1,1,27.7,14.9,58.9,0
2313,82.82,6,1,3595,0,0,0,0,15.9,14.4,8.0,0
2314,18.06,18,2,1145,0,0,0,0,0.0,41.0,13.9,0
2315,11.2,14,3,2885,0,0,1,0,,0.0,0.0,0
2316,31.12,12,1,3018,1,0,0,0,25.7,8.0,37.8,0
2317,17.26,20,2,3267,0,0,0,0,22.8,26.3,52.4,0
2318,80.01,16,3,2261,1,0,0,0,15.6,0.0,4.3,0
2319,48.7,1,3,60,1,0,0,0,14.9,42.1,60.6,0
2320,18.24,3,0,2892,0,0,0,0,45.5,37.5,32.5,0
2321,14.37,12,1,2926,0,0,0,0,21.1,46.2,13.3,0
2322,48.81,14,3,1992,1,0,0,0,30.3,55.7,20.1,0
2323,16.72,22,0,2389,1,0,0,1,27.6,25.4,6.8,0
2324,9.75,4,1,1637,0,0,0,0,34.2,18.2,14.9,0
2325,7.72,19,0,453,0,0,0,0,21.4,24.5,32.3,0
2326,51.34,9,1,2252,1,1,0,0,5.1,15.8,17.4,0
2327,8.37,5,3,1234,0,0,0,1,50.5,42.3,17.2,0
2328,11.35,7,2,909,0,1,1,1,0.0,13.4,12.5,0
2329,50.6,23,1,605,2,0,0,0,49.7,17.8,29.7,0
2330,55.45,7,1,50,1,0,0,0,43.7,1.0,66.1,0
2331,11.43,11,4,1652,0,0,0,0,0.1,62.6,30.1,0
2332,17.86,14,1,3195,0,0,0,0,39.1,56.2,35.0,0
2333,63.48,7,1,1778,0,0,0,0,7.6,40.9,0.0,0
2334,34.44,22,1,3433,0,0,1,0,47.5,22.4,25.6,0
2335,20.1,21,1,901,0,0,0,0,13.9,6.1,0.0,0
2336,31.97,22,1,1353,1,0,0,0,24.7,0.0,0.0,0
2337,40.64,16,0,307,0,0,0,0,11.2,37.6,45.5,0
2338,12.06,9,1,2372,3,0,0,0,16.9,6.6,55.2,0
2339,12.9,13,2,3486,0,0,0,1,13.4,14.4,7.7,0
2340,70.92,5,2,1198,0,0,0,1,42.3,17.5,40.8,0
2341,118.44,0,0,2947,1,0,0,1,37.7,34.6,7.0,0
2342,60.09,14,1,3114,0,0,0,1,22.3,48.3,37.8,0
2343,25.06,14,1,496,0,0,0,0,49.2,26.8,16.9,0
2344,,17,0,3414,1,0,0,0,24.1,12.3,21.7,0
2345,30.55,1,3,2737,0,0,0,1,22.6,31.1,39.3,0
2346,67.63,16,0,1929,0,0,0,1,7.7,29.0,15.9,0
2347,79.92,11,1,3171,0,0,0,0,23.4,22.2,23.3,0
2348,28.97,10,1,3052,1,0,0,0,23.7,0.0,26.7,0
2349,40.25,6,1,1930,0,0,0,1,36.2,13.8,34.3,0
2350,9.21,14,0,2752,0,0,0,0,3.3,27.6,35.6,0
2351,26.21,12,1,3343,2,0,0,0,40.8,34.8,47.3,0
2352,94.01,23,2,1192,0,0,0,0,0.0,14.8,0.0,0
2353,26.12,16,3,2001,0,0,0,0,41.4,13.8,37.7,0
2354,42.12,1,0,3402,0,0,0,0,36.4,10.5,8.6,0
2355,59.91,1,1,791,0,0,1,0,58.3,9.0,54.3,0
2356,56.23,19,0,932,0,0,0,0,14.2,16.8,18.4,0
2357,31.61,17,1,1590,0,0,0,0,44.4,12.0,18.6,0
2358,18.66,6,0,3598,0,0,0,0,61.1,15.5,0.0,0
2359,5.18,4,1,335,0,0,0,1,34.4,18.4,11.6,0
2360,,14,0,453,0,0,0,0,28.2,16.0,27.6,0
2361,22.83,18,0,2314,1,0,0,0,2.9,41.9,2.4,0
2362,51.8,22,2,842,0,0,0,1,21.5,59.1,18.8,0
2363,34.42,11,1,3567,1,0,0,0,16.0,20.6,0.2,0
2364,72.92,21,0,978,0,0,0,0,23.1,1.8,49.0,0
2365,11.04,9,1,3606,0,0,0,0,29.5,5.0,42.0,0
2366,7.06,1,2,186,1,0,0,1,31.9,24.1,0.0,0
2367,47.23,12,1,401,0,0,0,1,25.2,29.5,37.1,0
2368,121.2,21,3,1528,0,0,0,0,16.8,28.0,7.8,0
2369,34.22,11,1,566,0,0,0,1,12.7,,,0
2370,18.87,11,2,3516,1,0,0,0,47.3,41.2,59.5,0
